schema_version,run_id,agent_id,agent_version,request_index,text_index,category,source,role,path,chars,tokens,preview
hibench.benchmark.v1,gemini-cli-0.12.0-hi,gemini-cli,0.12.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16778,3515,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.13.0-hi,gemini-cli,0.13.0,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,637,143,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.13.0-hi,gemini-cli,0.13.0,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.13.0-hi,gemini-cli,0.13.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,17080,3586,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.14.0-hi,gemini-cli,0.14.0,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,637,143,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.14.0-hi,gemini-cli,0.14.0,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.14.0-hi,gemini-cli,0.14.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16361,3431,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.15.0-hi,gemini-cli,0.15.0,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.15.0-hi,gemini-cli,0.15.0,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.15.0-hi,gemini-cli,0.15.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.15.1-hi,gemini-cli,0.15.1,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.15.1-hi,gemini-cli,0.15.1,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.15.1-hi,gemini-cli,0.15.1,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.15.2-hi,gemini-cli,0.15.2,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.15.2-hi,gemini-cli,0.15.2,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.15.2-hi,gemini-cli,0.15.2,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.15.3-hi,gemini-cli,0.15.3,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.15.3-hi,gemini-cli,0.15.3,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.15.3-hi,gemini-cli,0.15.3,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.15.4-hi,gemini-cli,0.15.4,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.15.4-hi,gemini-cli,0.15.4,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.15.4-hi,gemini-cli,0.15.4,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.16.0-hi,gemini-cli,0.16.0,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.16.0-hi,gemini-cli,0.16.0,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.16.0-hi,gemini-cli,0.16.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.17.0-hi,gemini-cli,0.17.0,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.17.0-hi,gemini-cli,0.17.0,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.17.0-hi,gemini-cli,0.17.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.17.1-hi,gemini-cli,0.17.1,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.17.1-hi,gemini-cli,0.17.1,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.17.1-hi,gemini-cli,0.17.1,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.18.0-hi,gemini-cli,0.18.0,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.18.0-hi,gemini-cli,0.18.0,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.18.0-hi,gemini-cli,0.18.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.18.1-hi,gemini-cli,0.18.1,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.18.1-hi,gemini-cli,0.18.1,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.18.1-hi,gemini-cli,0.18.1,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.18.2-hi,gemini-cli,0.18.2,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.18.2-hi,gemini-cli,0.18.2,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.18.2-hi,gemini-cli,0.18.2,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.18.3-hi,gemini-cli,0.18.3,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.18.3-hi,gemini-cli,0.18.3,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.18.3-hi,gemini-cli,0.18.3,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.18.4-hi,gemini-cli,0.18.4,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.18.4-hi,gemini-cli,0.18.4,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.18.4-hi,gemini-cli,0.18.4,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.19.0-hi,gemini-cli,0.19.0,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.19.0-hi,gemini-cli,0.19.0,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.19.0-hi,gemini-cli,0.19.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.19.1-hi,gemini-cli,0.19.1,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.19.1-hi,gemini-cli,0.19.1,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.19.1-hi,gemini-cli,0.19.1,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.19.2-hi,gemini-cli,0.19.2,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.19.2-hi,gemini-cli,0.19.2,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.19.2-hi,gemini-cli,0.19.2,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.19.3-hi,gemini-cli,0.19.3,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.19.3-hi,gemini-cli,0.19.3,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.19.3-hi,gemini-cli,0.19.3,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.19.4-hi,gemini-cli,0.19.4,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.19.4-hi,gemini-cli,0.19.4,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.19.4-hi,gemini-cli,0.19.4,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,16051,3264,You are an interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safely a
hibench.benchmark.v1,gemini-cli-0.20.0-hi,gemini-cli,0.20.0,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.20.0-hi,gemini-cli,0.20.0,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.20.0-hi,gemini-cli,0.20.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15217,3094,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.20.1-hi,gemini-cli,0.20.1,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.20.1-hi,gemini-cli,0.20.1,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.20.1-hi,gemini-cli,0.20.1,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15217,3094,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.20.2-hi,gemini-cli,0.20.2,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.20.2-hi,gemini-cli,0.20.2,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.20.2-hi,gemini-cli,0.20.2,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15217,3094,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.21.0-hi,gemini-cli,0.21.0,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.21.0-hi,gemini-cli,0.21.0,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.21.0-hi,gemini-cli,0.21.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15217,3094,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.21.1-hi,gemini-cli,0.21.1,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.21.1-hi,gemini-cli,0.21.1,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.21.1-hi,gemini-cli,0.21.1,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15216,3093,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.21.2-hi,gemini-cli,0.21.2,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.21.2-hi,gemini-cli,0.21.2,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.21.2-hi,gemini-cli,0.21.2,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15216,3093,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.21.3-hi,gemini-cli,0.21.3,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.21.3-hi,gemini-cli,0.21.3,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.21.3-hi,gemini-cli,0.21.3,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15216,3093,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.22.0-hi,gemini-cli,0.22.0,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.22.0-hi,gemini-cli,0.22.0,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.22.0-hi,gemini-cli,0.22.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15533,3135,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.22.1-hi,gemini-cli,0.22.1,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.22.1-hi,gemini-cli,0.22.1,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.22.1-hi,gemini-cli,0.22.1,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15216,3093,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.22.2-hi,gemini-cli,0.22.2,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.22.2-hi,gemini-cli,0.22.2,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.22.2-hi,gemini-cli,0.22.2,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15533,3135,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.22.3-hi,gemini-cli,0.22.3,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.22.3-hi,gemini-cli,0.22.3,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.22.3-hi,gemini-cli,0.22.3,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15533,3135,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.22.4-hi,gemini-cli,0.22.4,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.22.4-hi,gemini-cli,0.22.4,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.22.4-hi,gemini-cli,0.22.4,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15533,3135,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.22.5-hi,gemini-cli,0.22.5,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.22.5-hi,gemini-cli,0.22.5,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.22.5-hi,gemini-cli,0.22.5,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15533,3135,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.23.0-hi,gemini-cli,0.23.0,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.23.0-hi,gemini-cli,0.23.0,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.23.0-hi,gemini-cli,0.23.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15531,3133,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.24.0-hi,gemini-cli,0.24.0,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.24.0-hi,gemini-cli,0.24.0,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.24.0-hi,gemini-cli,0.24.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15531,3133,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.24.3-hi,gemini-cli,0.24.3,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.24.3-hi,gemini-cli,0.24.3,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.24.3-hi,gemini-cli,0.24.3,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15531,3133,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.24.4-hi,gemini-cli,0.24.4,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.24.4-hi,gemini-cli,0.24.4,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.24.4-hi,gemini-cli,0.24.4,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15531,3133,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.24.5-hi,gemini-cli,0.24.5,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.24.5-hi,gemini-cli,0.24.5,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.24.5-hi,gemini-cli,0.24.5,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15531,3133,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.25.0-hi,gemini-cli,0.25.0,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.25.0-hi,gemini-cli,0.25.0,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.25.0-hi,gemini-cli,0.25.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15794,3187,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.25.1-hi,gemini-cli,0.25.1,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.25.1-hi,gemini-cli,0.25.1,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.25.1-hi,gemini-cli,0.25.1,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15794,3187,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.25.2-hi,gemini-cli,0.25.2,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.25.2-hi,gemini-cli,0.25.2,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.25.2-hi,gemini-cli,0.25.2,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,15794,3187,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.26.0-hi,gemini-cli,0.26.0,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.26.0-hi,gemini-cli,0.26.0,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.26.0-hi,gemini-cli,0.26.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,18033,3665,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
hibench.benchmark.v1,gemini-cli-0.27.0-hi,gemini-cli,0.27.0,1,1,environment_context,injected_user_context,user,contents.0.parts.0.text,770,191,"This is the Gemini CLI. We are setting up the context for our chat.
Today's date is Monday, June 22, 2026 (formatted acc"
hibench.benchmark.v1,gemini-cli-0.27.0-hi,gemini-cli,0.27.0,1,2,user_prompt,user_prompt,user,contents.1.parts.0.text,2,1,Hi
hibench.benchmark.v1,gemini-cli-0.27.0-hi,gemini-cli,0.27.0,1,3,system_prompt,main_instructions,user,systemInstruction.parts.0.text,17964,3657,You are a non-interactive CLI agent specializing in software engineering tasks. Your primary goal is to help users safel
