schema_version,run_id,run_dir,agent_id,agent_name,agent_version,agent_image,prompt_file,prompt_name,started_at,ended_at,subject_workspace,real_api_call,process_exit_code,process_timed_out,request_count,post_request_count,has_primary_request,primary_request_index,request_method,request_path,model,tokenizer_library,tokenizer_encoding,anthropic_tokenizer_model,anthropic_total_body_tokens,total_body_tokens,body_tokens,body_bytes,body_chars,text_field_count,text_tokens,system_prompt_tokens,environment_context_tokens,user_prompt_tokens,assistant_context_tokens,tool_context_tokens,other_text_tokens,main_instructions_tokens,developer_instructions_tokens,permissions_instructions_tokens,skills_instructions_tokens,injected_user_context_tokens,instruction_tokens,default_context_tokens,skills_count,skills_tokens,skill_definition_tokens,tool_count,tool_definition_tokens,mcp_count,mcp_tokens,mcp_marker_count,mcp_mention_count,mcp_mention_tokens,subagent_count,subagent_tokens,subagent_marker_count,subagent_mention_count,subagent_mention_tokens
hibench.benchmark.v1,grok-cli-0.2.13-hi,runs/grok-cli-0.2.13-hi,grok-cli,Grok CLI,0.2.13,hibench/grok-cli:0.2.13,prompts/hi.txt,hi,2026-06-14T20:45:04Z,2026-06-14T20:45:06Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,23709,15138,15138,68277,68171,4,3255,3204,41,10,0,0,0,2523,681,0,681,41,3245,14949,7,681,662,24,11704,0,0,4,4,3298,4,2789,23,6,5186
hibench.benchmark.v1,grok-cli-0.2.14-hi,runs/grok-cli-0.2.14-hi,grok-cli,Grok CLI,0.2.14,hibench/grok-cli:0.2.14,prompts/hi.txt,hi,2026-06-14T20:45:24Z,2026-06-14T20:45:25Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,23709,15138,15138,68277,68171,4,3255,3204,41,10,0,0,0,2523,681,0,681,41,3245,14949,7,681,662,24,11704,0,0,4,4,3298,4,2789,23,6,5186
hibench.benchmark.v1,grok-cli-0.2.15-hi,runs/grok-cli-0.2.15-hi,grok-cli,Grok CLI,0.2.15,hibench/grok-cli:0.2.15,prompts/hi.txt,hi,2026-06-14T20:45:40Z,2026-06-14T20:45:41Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,23709,15138,15138,68277,68171,4,3255,3204,41,10,0,0,0,2523,681,0,681,41,3245,14949,7,681,662,24,11704,0,0,4,4,3298,4,2789,23,6,5186
hibench.benchmark.v1,grok-cli-0.2.16-hi,runs/grok-cli-0.2.16-hi,grok-cli,Grok CLI,0.2.16,hibench/grok-cli:0.2.16,prompts/hi.txt,hi,2026-06-14T20:45:58Z,2026-06-14T20:45:59Z,generated empty Git repository,False,0,False,2,2,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,23709,15138,15138,68277,68171,4,3255,3204,41,10,0,0,0,2523,681,0,681,41,3245,14949,7,681,662,24,11704,0,0,4,4,3298,4,2789,23,6,5186
hibench.benchmark.v1,grok-cli-0.2.17-hi,runs/grok-cli-0.2.17-hi,grok-cli,Grok CLI,0.2.17,hibench/grok-cli:0.2.17,prompts/hi.txt,hi,2026-06-14T20:46:13Z,2026-06-14T20:46:19Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,23709,15138,15138,68277,68171,4,3255,3204,41,10,0,0,0,2523,681,0,681,41,3245,14949,7,681,662,24,11704,0,0,4,4,3298,4,2789,23,6,5186
hibench.benchmark.v1,grok-cli-0.2.18-hi,runs/grok-cli-0.2.18-hi,grok-cli,Grok CLI,0.2.18,hibench/grok-cli:0.2.18,prompts/hi.txt,hi,2026-06-14T20:46:33Z,2026-06-14T20:46:36Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24718,15771,15771,70957,70863,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15582,8,793,773,25,12225,0,0,4,4,3410,4,2789,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.19-hi,runs/grok-cli-0.2.19-hi,grok-cli,Grok CLI,0.2.19,hibench/grok-cli:0.2.19,prompts/hi.txt,hi,2026-06-14T20:46:53Z,2026-06-14T20:46:56Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24754,15793,15793,71039,70945,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.2-hi,runs/grok-cli-0.2.2-hi,grok-cli,Grok CLI,0.2.2,hibench/grok-cli:0.2.2,prompts/hi.txt,hi,2026-06-14T20:41:44Z,2026-06-14T20:41:46Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,25275,16197,16197,72843,72721,4,4081,4030,41,10,0,0,0,3351,679,0,679,41,4071,15974,7,679,660,24,11903,0,0,4,4,4124,4,2789,23,6,6012
hibench.benchmark.v1,grok-cli-0.2.20-hi,runs/grok-cli-0.2.20-hi,grok-cli,Grok CLI,0.2.20,hibench/grok-cli:0.2.20,prompts/hi.txt,hi,2026-06-14T20:47:12Z,2026-06-14T20:47:14Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24754,15793,15793,71039,70945,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.21-hi,runs/grok-cli-0.2.21-hi,grok-cli,Grok CLI,0.2.21,hibench/grok-cli:0.2.21,prompts/hi.txt,hi,2026-06-14T20:47:32Z,2026-06-14T20:47:34Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24754,15793,15793,71039,70945,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.22-hi,runs/grok-cli-0.2.22-hi,grok-cli,Grok CLI,0.2.22,hibench/grok-cli:0.2.22,prompts/hi.txt,hi,2026-06-14T20:47:50Z,2026-06-14T20:47:51Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24754,15793,15793,71039,70945,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.23-hi,runs/grok-cli-0.2.23-hi,grok-cli,Grok CLI,0.2.23,hibench/grok-cli:0.2.23,prompts/hi.txt,hi,2026-06-14T20:48:11Z,2026-06-14T20:48:12Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24754,15793,15793,71039,70945,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.24-hi,runs/grok-cli-0.2.24-hi,grok-cli,Grok CLI,0.2.24,hibench/grok-cli:0.2.24,prompts/hi.txt,hi,2026-06-14T20:48:28Z,2026-06-14T20:48:30Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24754,15793,15793,71039,70945,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.25-hi,runs/grok-cli-0.2.25-hi,grok-cli,Grok CLI,0.2.25,hibench/grok-cli:0.2.25,prompts/hi.txt,hi,2026-06-14T20:48:48Z,2026-06-14T20:48:51Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24754,15793,15793,71039,70945,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.26-hi,runs/grok-cli-0.2.26-hi,grok-cli,Grok CLI,0.2.26,hibench/grok-cli:0.2.26,prompts/hi.txt,hi,2026-06-14T20:49:09Z,2026-06-14T20:49:10Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24754,15793,15793,71039,70945,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.27-hi,runs/grok-cli-0.2.27-hi,grok-cli,Grok CLI,0.2.27,hibench/grok-cli:0.2.27,prompts/hi.txt,hi,2026-06-14T20:49:26Z,2026-06-14T20:49:27Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24754,15793,15793,71039,70945,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.28-hi,runs/grok-cli-0.2.28-hi,grok-cli,Grok CLI,0.2.28,hibench/grok-cli:0.2.28,prompts/hi.txt,hi,2026-06-14T20:49:45Z,2026-06-14T20:49:47Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24754,15793,15793,71039,70945,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.29-hi,runs/grok-cli-0.2.29-hi,grok-cli,Grok CLI,0.2.29,hibench/grok-cli:0.2.29,prompts/hi.txt,hi,2026-06-14T20:50:06Z,2026-06-14T20:50:09Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24754,15793,15793,71039,70945,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.3-hi,runs/grok-cli-0.2.3-hi,grok-cli,Grok CLI,0.2.3,hibench/grok-cli:0.2.3,prompts/hi.txt,hi,2026-06-14T20:42:05Z,2026-06-14T20:42:06Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,25115,16092,16092,72392,72272,4,3979,3928,41,10,0,0,0,3249,679,0,679,41,3969,15872,7,679,660,24,11903,0,0,4,4,4022,4,2789,23,6,5910
hibench.benchmark.v1,grok-cli-0.2.30-hi,runs/grok-cli-0.2.30-hi,grok-cli,Grok CLI,0.2.30,hibench/grok-cli:0.2.30,prompts/hi.txt,hi,2026-06-14T20:50:25Z,2026-06-14T20:50:26Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24754,15793,15793,71039,70945,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.31-hi,runs/grok-cli-0.2.31-hi,grok-cli,Grok CLI,0.2.31,hibench/grok-cli:0.2.31,prompts/hi.txt,hi,2026-06-14T20:50:43Z,2026-06-14T20:50:44Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24746,15789,15789,71031,70937,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.32-hi,runs/grok-cli-0.2.32-hi,grok-cli,Grok CLI,0.2.32,hibench/grok-cli:0.2.32,prompts/hi.txt,hi,2026-06-14T20:51:00Z,2026-06-14T20:51:01Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24746,15789,15789,71031,70937,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.33-hi,runs/grok-cli-0.2.33-hi,grok-cli,Grok CLI,0.2.33,hibench/grok-cli:0.2.33,prompts/hi.txt,hi,2026-06-14T20:51:25Z,2026-06-14T20:51:26Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24746,15789,15789,71031,70937,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.34-hi,runs/grok-cli-0.2.34-hi,grok-cli,Grok CLI,0.2.34,hibench/grok-cli:0.2.34,prompts/hi.txt,hi,2026-06-14T20:51:47Z,2026-06-14T20:51:48Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24746,15789,15789,71031,70937,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15604,8,793,773,25,12247,0,0,4,4,3410,4,2811,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.35-hi,runs/grok-cli-0.2.35-hi,grok-cli,Grok CLI,0.2.35,hibench/grok-cli:0.2.35,prompts/hi.txt,hi,2026-06-14T20:52:05Z,2026-06-14T20:52:06Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24806,15834,15834,71214,71120,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15649,8,793,773,25,12292,0,0,4,4,3410,4,2856,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.36-hi,runs/grok-cli-0.2.36-hi,grok-cli,Grok CLI,0.2.36,hibench/grok-cli:0.2.36,prompts/hi.txt,hi,2026-06-14T20:52:24Z,2026-06-14T20:52:25Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24806,15834,15834,71214,71120,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15649,8,793,773,25,12292,0,0,4,4,3410,4,2856,23,6,5298
hibench.benchmark.v1,grok-cli-0.2.37-hi,runs/grok-cli-0.2.37-hi,grok-cli,Grok CLI,0.2.37,hibench/grok-cli:0.2.37,prompts/hi.txt,hi,2026-06-14T20:52:40Z,2026-06-14T20:52:43Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24808,15832,15832,71263,71169,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15647,8,793,773,25,12290,0,0,4,4,3410,4,2856,23,6,5311
hibench.benchmark.v1,grok-cli-0.2.38-hi,runs/grok-cli-0.2.38-hi,grok-cli,Grok CLI,0.2.38,hibench/grok-cli:0.2.38,prompts/hi.txt,hi,2026-06-14T20:53:01Z,2026-06-14T20:53:03Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24808,15832,15832,71263,71169,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15647,8,793,773,25,12290,0,0,4,4,3410,4,2856,23,6,5311
hibench.benchmark.v1,grok-cli-0.2.39-hi,runs/grok-cli-0.2.39-hi,grok-cli,Grok CLI,0.2.39,hibench/grok-cli:0.2.39,prompts/hi.txt,hi,2026-06-14T20:53:21Z,2026-06-14T20:53:23Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24812,15832,15832,71303,71209,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15647,8,793,773,25,12290,0,0,4,4,3410,4,2856,23,6,5311
hibench.benchmark.v1,grok-cli-0.2.4-hi,runs/grok-cli-0.2.4-hi,grok-cli,Grok CLI,0.2.4,hibench/grok-cli:0.2.4,prompts/hi.txt,hi,2026-06-14T20:42:21Z,2026-06-14T20:42:24Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,25115,16092,16092,72392,72272,4,3979,3928,41,10,0,0,0,3249,679,0,679,41,3969,15872,7,679,660,24,11903,0,0,4,4,4022,4,2789,23,6,5910
hibench.benchmark.v1,grok-cli-0.2.40-hi,runs/grok-cli-0.2.40-hi,grok-cli,Grok CLI,0.2.40,hibench/grok-cli:0.2.40,prompts/hi.txt,hi,2026-06-14T20:53:38Z,2026-06-14T20:53:39Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24812,15832,15832,71303,71209,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15647,8,793,773,25,12290,0,0,4,4,3410,4,2856,23,6,5311
hibench.benchmark.v1,grok-cli-0.2.41-hi,runs/grok-cli-0.2.41-hi,grok-cli,Grok CLI,0.2.41,hibench/grok-cli:0.2.41,prompts/hi.txt,hi,2026-06-14T20:54:00Z,2026-06-14T20:54:01Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24812,15832,15832,71303,71209,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15647,8,793,773,25,12290,0,0,4,4,3410,4,2856,23,6,5311
hibench.benchmark.v1,grok-cli-0.2.42-hi,runs/grok-cli-0.2.42-hi,grok-cli,Grok CLI,0.2.42,hibench/grok-cli:0.2.42,prompts/hi.txt,hi,2026-06-14T20:54:16Z,2026-06-14T20:54:17Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24812,15832,15832,71303,71209,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15647,8,793,773,25,12290,0,0,4,4,3410,4,2856,23,6,5311
hibench.benchmark.v1,grok-cli-0.2.43-hi,runs/grok-cli-0.2.43-hi,grok-cli,Grok CLI,0.2.43,hibench/grok-cli:0.2.43,prompts/hi.txt,hi,2026-06-14T20:54:35Z,2026-06-14T20:54:36Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24812,15832,15832,71303,71209,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15647,8,793,773,25,12290,0,0,4,4,3410,4,2856,23,6,5311
hibench.benchmark.v1,grok-cli-0.2.44-hi,runs/grok-cli-0.2.44-hi,grok-cli,Grok CLI,0.2.44,hibench/grok-cli:0.2.44,prompts/hi.txt,hi,2026-06-14T20:54:53Z,2026-06-14T20:54:54Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24812,15832,15832,71303,71209,4,3367,3316,41,10,0,0,0,2523,793,0,793,41,3357,15647,8,793,773,25,12290,0,0,4,4,3410,4,2856,23,6,5311
hibench.benchmark.v1,grok-cli-0.2.45-hi,runs/grok-cli-0.2.45-hi,grok-cli,Grok CLI,0.2.45,hibench/grok-cli:0.2.45,prompts/hi.txt,hi,2026-06-14T20:55:15Z,2026-06-14T20:55:17Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24826,15843,15843,71329,71235,4,3378,3316,52,10,0,0,0,2523,793,0,793,52,3368,15658,8,793,773,25,12290,0,0,4,4,3410,4,2856,23,6,5311
hibench.benchmark.v1,grok-cli-0.2.46-hi,runs/grok-cli-0.2.46-hi,grok-cli,Grok CLI,0.2.46,hibench/grok-cli:0.2.46,prompts/hi.txt,hi,2026-06-14T20:55:35Z,2026-06-14T20:55:36Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24826,15843,15843,71329,71235,4,3378,3316,52,10,0,0,0,2523,793,0,793,52,3368,15658,8,793,773,25,12290,0,0,4,4,3410,4,2856,23,6,5311
hibench.benchmark.v1,grok-cli-0.2.47-hi,runs/grok-cli-0.2.47-hi,grok-cli,Grok CLI,0.2.47,hibench/grok-cli:0.2.47,prompts/hi.txt,hi,2026-06-14T20:55:55Z,2026-06-14T20:55:56Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24826,15843,15843,71329,71235,4,3378,3316,52,10,0,0,0,2523,793,0,793,52,3368,15658,8,793,773,25,12290,0,0,4,4,3410,4,2856,23,6,5311
hibench.benchmark.v1,grok-cli-0.2.49-hi,runs/grok-cli-0.2.49-hi,grok-cli,Grok CLI,0.2.49,hibench/grok-cli:0.2.49,prompts/hi.txt,hi,2026-06-14T20:56:15Z,2026-06-14T20:56:16Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24826,15843,15843,71329,71235,4,3378,3316,52,10,0,0,0,2523,793,0,793,52,3368,15658,8,793,773,25,12290,0,0,4,4,3410,4,2856,23,6,5311
hibench.benchmark.v1,grok-cli-0.2.5-hi,runs/grok-cli-0.2.5-hi,grok-cli,Grok CLI,0.2.5,hibench/grok-cli:0.2.5,prompts/hi.txt,hi,2026-06-14T20:42:44Z,2026-06-14T20:42:45Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,25115,16092,16092,72392,72272,4,3979,3928,41,10,0,0,0,3249,679,0,679,41,3969,15872,7,679,660,24,11903,0,0,4,4,4022,4,2789,23,6,5910
hibench.benchmark.v1,grok-cli-0.2.50-hi,runs/grok-cli-0.2.50-hi,grok-cli,Grok CLI,0.2.50,hibench/grok-cli:0.2.50,prompts/hi.txt,hi,2026-06-14T20:56:36Z,2026-06-14T20:56:41Z,generated empty Git repository,False,0,False,2,2,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24826,15843,15843,71329,71235,4,3378,3316,52,10,0,0,0,2523,793,0,793,52,3368,15658,8,793,773,25,12290,0,0,4,4,3410,4,2856,23,6,5311
hibench.benchmark.v1,grok-cli-0.2.51-hi,runs/grok-cli-0.2.51-hi,grok-cli,Grok CLI,0.2.51,hibench/grok-cli:0.2.51,prompts/hi.txt,hi,2026-06-14T20:02:01Z,2026-06-14T20:02:01Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24826,15843,15843,71329,71235,4,3378,3316,52,10,0,0,0,2523,793,0,793,52,3368,15658,8,793,773,25,12290,0,0,4,4,3410,4,2856,23,6,5311
hibench.benchmark.v1,grok-cli-0.2.52-hi,runs/grok-cli-0.2.52-hi,grok-cli,Grok CLI,0.2.52,hibench/grok-cli:0.2.52,prompts/hi.txt,hi,2026-06-15T17:31:22Z,2026-06-15T17:31:25Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24661,15744,15744,70949,70855,4,3283,3221,52,10,0,0,0,2523,698,0,698,52,3273,15563,7,698,679,25,12290,0,0,4,4,3315,4,2856,23,6,5216
hibench.benchmark.v1,grok-cli-0.2.53-hi,runs/grok-cli-0.2.53-hi,grok-cli,Grok CLI,0.2.53,hibench/grok-cli:0.2.53,prompts/hi.txt,hi,2026-06-15T23:21:13Z,2026-06-15T23:21:16Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24661,15744,15744,70949,70855,4,3283,3221,52,10,0,0,0,2523,698,0,698,52,3273,15563,7,698,679,25,12290,0,0,4,4,3315,4,2856,23,6,5216
hibench.benchmark.v1,grok-cli-0.2.54-hi,runs/grok-cli-0.2.54-hi,grok-cli,Grok CLI,0.2.54,hibench/grok-cli:0.2.54,prompts/hi.txt,hi,2026-06-18T18:22:11Z,2026-06-18T18:22:13Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24737,15788,15788,71172,71076,4,3326,3264,52,10,0,0,0,2566,698,0,698,52,3316,15606,7,698,679,25,12290,0,0,4,4,3358,4,2856,23,6,5259
hibench.benchmark.v1,grok-cli-0.2.55-hi,runs/grok-cli-0.2.55-hi,grok-cli,Grok CLI,0.2.55,hibench/grok-cli:0.2.55,prompts/hi.txt,hi,2026-06-18T18:22:34Z,2026-06-18T18:22:35Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24775,15816,15816,71283,71185,4,3326,3264,52,10,0,0,0,2566,698,0,698,52,3316,15634,7,698,679,25,12318,0,0,4,4,3358,4,2884,24,6,5259
hibench.benchmark.v1,grok-cli-0.2.56-hi,runs/grok-cli-0.2.56-hi,grok-cli,Grok CLI,0.2.56,hibench/grok-cli:0.2.56,prompts/hi.txt,hi,2026-06-18T18:22:55Z,2026-06-18T18:22:58Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24799,15834,15834,71355,71255,4,3326,3264,52,10,0,0,0,2566,698,0,698,52,3316,15652,7,698,679,25,12336,0,0,4,4,3358,4,2902,25,6,5259
hibench.benchmark.v1,grok-cli-0.2.57-hi,runs/grok-cli-0.2.57-hi,grok-cli,Grok CLI,0.2.57,hibench/grok-cli:0.2.57,prompts/hi.txt,hi,2026-06-18T18:23:22Z,2026-06-18T18:23:24Z,generated empty Git repository,False,0,False,2,2,True,2,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,24799,15834,15834,71355,71255,4,3326,3264,52,10,0,0,0,2566,698,0,698,52,3316,15652,7,698,679,25,12336,0,0,4,4,3358,4,2902,25,6,5259
hibench.benchmark.v1,grok-cli-0.2.6-hi,runs/grok-cli-0.2.6-hi,grok-cli,Grok CLI,0.2.6,hibench/grok-cli:0.2.6,prompts/hi.txt,hi,2026-06-14T20:43:04Z,2026-06-14T20:43:05Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,25115,16092,16092,72392,72272,4,3979,3928,41,10,0,0,0,3249,679,0,679,41,3969,15872,7,679,660,24,11903,0,0,4,4,4022,4,2789,23,6,5910
hibench.benchmark.v1,grok-cli-0.2.7-hi,runs/grok-cli-0.2.7-hi,grok-cli,Grok CLI,0.2.7,hibench/grok-cli:0.2.7,prompts/hi.txt,hi,2026-06-14T20:43:21Z,2026-06-14T20:43:22Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/chat/completions,gpt-5,tiktoken,o200k_base,claude-opus-4-8,25115,16092,16092,72392,72272,4,3979,3928,41,10,0,0,0,3249,679,0,679,41,3969,15872,7,679,660,24,11903,0,0,4,4,4022,4,2789,23,6,5910
